"","X","full_name","passer_id","position","team","season","chances","mcmc.mean","sim.mean","mcmc.sd","sim.sd","headshot_url"
"791",38,"Kerry Collins","00-0003292","QB","TEN",2009,204,-0.00342502498356231,-0.00317278154500159,0.0317755084636024,0.0285793255906375,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL620367.png"
"792",39,"Matt Leinart","00-0024225","QB","ARI",2009,86,-0.00339208319125532,-0.0039761377093041,0.0399260959066072,0.0359252959617598,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEI453701.png"
"793",40,"J.P. Losman","00-0022912","QB","OAK",2009,1,-0.00290307987810773,-0.00411649381142803,0.0538366720160897,0.0494726705497812,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOS588329.png"
"794",41,"Brian Hoyer","00-0026625","QB","NE",2009,24,-0.00473659543533285,-0.00468528105131231,0.0473186272272213,0.042585093090386,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY440791.png"
"795",42,"Matt Flynn","00-0026349","QB","GB",2009,12,-0.00621501277844214,-0.00474178543210508,0.0481676700044997,0.0433820045995027,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLY487098.png"
"796",43,"Matt Gutierrez","00-0024824","QB","KC",2009,1,-0.0081442029922128,-0.00797589325863646,0.0542745604856559,0.0462780332149977,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUT332003.png"
"797",44,"Josh Johnson","00-0026300","QB","TB",2009,121,-0.0121787429999052,-0.00998994729461957,0.0366602559863323,0.0265387193071169,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000001.png"
"798",45,"Marc Bulger","00-0019599","QB","STL",2009,235,-0.0116050926005063,-0.0107793231232779,0.0310042974613403,0.0201434530042185,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUL162264.png"
"799",46,"Rex Grossman","00-0022121","QB","HOU",2009,9,-0.0148472301759221,-0.0119075624606814,0.0532971269768509,0.0412843122715899,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO597298.png"
"800",47,"J.T. O'Sullivan","00-0021296","QB","CIN",2009,10,-0.0142129871723865,-0.0123260241996677,0.0494390317268675,0.036473117756246,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSU394627.png"
"801",48,"Luke McCown","00-0022864","QB","JAX",2009,3,-0.0180879717996338,-0.0157602608554075,0.0529395287826937,0.0373467732256059,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600925.png"
"802",49,"Matt Hasselbeck","00-0007091","QB","SEA",2009,477,-0.017318197538005,-0.0157807199599092,0.0247762419660028,0.00890435730023282,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS536799.png"
"803",50,"Matthew Stafford","00-0026498","QB","DET",2009,357,-0.0181826980212223,-0.0176156172985135,0.0278803040908633,0.0101276949392067,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134157.png"
"804",51,"Keith Null","00-0027131","QB","STL",2009,114,-0.0187195999424405,-0.0180144500300971,0.0369439683268346,0.0186902286427394,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NUL385627.png"
"805",52,"Brodie Croyle","00-0024300","QB","KC",2009,37,-0.0192440420500892,-0.0185539331464018,0.0471916012646728,0.0282020816604523,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO809080.png"
"806",53,"Kyle Boller","00-0022164","QB","STL",2009,167,-0.0211578240689963,-0.0206440380044311,0.0343413295621632,0.0134701985600108,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL517890.png"
"807",54,"Mike Vick","00-0020245","QB","PHI",2009,15,-0.0216659377900042,-0.0209498849229492,0.0467066043354438,0.025665294043594,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIC311467.png"
"808",55,"Josh Freeman","00-0026993","QB","TB",2009,276,-0.0235553427911904,-0.0217481192577007,0.029677806032215,0.00771791613503835,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE183259.png"
"809",56,"Troy Smith","00-0025561","QB","BAL",2009,9,-0.021888407037009,-0.021966633662852,0.0525867520666406,0.0303276731833562,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI764846.png"
"810",57,"Mark Sanchez","00-0026898","QB","NYJ",2009,421,-0.0246461920983825,-0.0228013300670492,0.0263706241254509,0.00340056140277955,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN091667.png"
"811",58,"Dennis Dixon","00-0026296","QB","PIT",2009,26,-0.023282151729248,-0.023622525770435,0.0464640747993489,0.0222429860096409,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX123425.png"
"812",59,"Trent Edwards","00-0025479","QB","BUF",2009,172,-0.0275311481565706,-0.0261807398017162,0.0323376686111201,0.00585211943253458,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW720778.png"
"813",60,"Todd Collins","00-0003315","QB","WAS",2009,22,-0.0277160637441517,-0.0267898239346088,0.0475348445786253,0.0200420002880066,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL694708.png"
"814",61,"Drew Stanton","00-0025430","QB","DET",2009,50,-0.0282095764924083,-0.0274503434652376,0.0438627557523549,0.0159469605807527,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA482517.png"
"815",62,"Pat White","00-0027020","QB","MIA",2009,5,-0.0284862604581576,-0.0287278312217706,0.0550629278170886,0.0264942943646524,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI372113.png"
"816",63,"Caleb Hanie","00-0025970","QB","CHI",2009,6,-0.0331834008041177,-0.0287638664587548,0.0552132341392608,0.0260173552215473,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN149018.png"
"817",64,"Josh McCown","00-0021206","QB","CAR",2009,6,-0.0298014249963753,-0.0306136792610068,0.0529641351444328,0.0218402939201659,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png"
"818",65,"Alex Smith","00-0023436","QB","SF",2009,356,-0.036415050504438,-0.0355149567852654,0.0296652038934086,-0.00614064758550467,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png"
"819",66,"Matt Cassel","00-0023662","QB","KC",2009,473,-0.0357013613026827,-0.0356059802412713,0.0252837165845702,-0.010727828434794,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS541133.png"
"820",67,"Kellen Clemens","00-0024264","QB","NYJ",2009,25,-0.0353882834720322,-0.0360925734641397,0.0507762702886426,0.0140438727731068,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE075538.png"
"821",68,"Curtis Painter","00-0027134","QB","IND",2009,27,-0.0413733550932048,-0.0402230885504605,0.0467164915625549,0.00561682675953437,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAI701900.png"
"822",69,"Ryan Fitzpatrick","00-0023682","QB","BUF",2009,221,-0.0414520774348033,-0.0407600967070765,0.0310675306762477,-0.0103275383229919,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png"
"823",70,"Chris Simms","00-0022005","QB","DEN",2009,15,-0.0455846918485251,-0.0415969706305774,0.0488843579382495,0.00696567345350942,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM339462.png"
"824",71,"Mark Brunell","00-0002110","QB","NO",2009,29,-0.0438587152446012,-0.0430151160305137,0.0510148504859184,0.00724656169925006,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU575022.png"
"825",72,"Shaun Hill","00-0020679","QB","SF",2009,149,-0.0518560187281815,-0.0502342050807042,0.0347944377654295,-0.0161795157723349,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL586565.png"
"826",73,"Brady Quinn","00-0025409","QB","CLE",2009,248,-0.0556477312714967,-0.0560646222484795,0.0282416311753009,-0.028602675678711,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/QUI529720.png"
"827",74,"Byron Leftwich","00-0022177","QB","TB",2009,101,-0.0674220128907247,-0.068320173473274,0.0410024569501191,-0.0286395177218735,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEF677964.png"
"828",75,"Derek Anderson","00-0023645","QB","CLE",2009,177,-0.0732822917385505,-0.0724109669751945,0.0340583522962331,-0.0398943962955395,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND180512.png"
"829",76,"JaMarcus Russell","00-0025388","QB","OAK",2009,235,-0.0835722126878677,-0.0813774566042887,0.0313550681292581,-0.0514395810232738,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUS539462.png"
"830",1,"Philip Rivers","00-0022942","QB","SD",2010,519,0.0609379970093257,0.0612684766691792,0.0232125134765007,0.0844245287594322,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIV651634.png"
"831",2,"Aaron Rodgers","00-0023459","QB","GB",2010,591,0.0539491705674927,0.0541688321827323,0.0222606945531533,0.0763854417760491,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png"
"832",3,"Tom Brady","00-0019596","QB","NE",2010,524,0.048832997619568,0.0491711489284181,0.0229724330702866,0.0721594818754289,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"833",4,"Drew Brees","00-0020531","QB","NO",2010,697,0.0372770303113941,0.0379284917334145,0.0204550355777693,0.058378692069877,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE229498.png"
"834",5,"Ben Roethlisberger","00-0022924","QB","PIT",2010,464,0.0341859326774836,0.0363207169349441,0.0233601101184019,0.0597936252560272,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROE750381.png"
"835",6,"Peyton Manning","00-0010346","QB","IND",2010,701,0.0319465725874263,0.0335112914295972,0.0210452381116121,0.0545311468595024,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN515097.png"
"836",7,"Carson Palmer","00-0021429","QB","CIN",2010,573,0.0287193945575843,0.0295678295018604,0.0216278647440107,0.0512450615245583,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL249055.png"
"837",8,"Mike Vick","00-0020245","QB","PHI",2010,399,0.0287586362423116,0.0290605915665405,0.0235079033339816,0.0526034196825553,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIC311467.png"
"838",9,"David Garrard","00-0021231","QB","JAX",2010,358,0.0225690590430988,0.0236149207484058,0.0230537684620476,0.0467019518587373,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR371604.png"
"839",10,"Matt Schaub","00-0022787","QB","HOU",2010,555,0.0171063097289402,0.0178150979586986,0.0210338970800238,0.0388657275317825,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png"
"840",11,"Jon Kitna","00-0009311","QB","DAL",2010,308,0.0165700172481716,0.0177428135816319,0.0235950717277855,0.0413533350986193,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIT155733.png"
"841",12,"Matt Cassel","00-0023662","QB","KC",2010,446,0.0160133651098723,0.0172785982244954,0.0222620308730814,0.0395624511534422,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS541133.png"
"842",13,"Tony Romo","00-0021678","QB","DAL",2010,207,0.0145089230290827,0.0162603337477337,0.0247495356634073,0.0410286909369347,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROM787981.png"
"843",14,"Matt Hasselbeck","00-0007091","QB","SEA",2010,514,0.0147811159008641,0.0153225749120923,0.0212414415949576,0.0365986914797064,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS536799.png"
"844",15,"Shaun Hill","00-0020679","QB","DET",2010,402,0.01421792370806,0.0146687608619013,0.0218665124389591,0.0365941675481089,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL586565.png"
"845",16,"Josh Freeman","00-0026993","QB","TB",2010,460,0.0126497606441764,0.0136550952437102,0.0207628547818435,0.0344582556334565,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE183259.png"
"846",17,"Matt Ryan","00-0026143","QB","ATL",2010,589,0.0124628651047795,0.0134385955542584,0.0201520723805439,0.0336238507715729,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png"
"847",18,"Chad Henne","00-0026197","QB","MIA",2010,482,0.0130039617195413,0.0130199529692803,0.0197016367080571,0.0327525322266706,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN507580.png"
"848",19,"Vince Young","00-0024218","QB","TEN",2010,154,0.013285857389525,0.0123899988161491,0.0265926803007699,0.0390289791116994,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU617196.png"
"849",20,"Jay Cutler","00-0024226","QB","CHI",2010,465,0.0119733726287904,0.0114513054923715,0.0220437171939557,0.0335372039174013,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUT288111.png"
"850",21,"Eli Manning","00-0022803","QB","NYG",2010,531,0.00971112690630685,0.0110977448793482,0.0214057192463302,0.0325202485823992,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN473170.png"
"851",22,"Matt Flynn","00-0026349","QB","GB",2010,63,0.0109021213235606,0.0103338379719467,0.0286812577018991,0.0390436338294332,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLY487098.png"
"852",23,"Colt McCoy","00-0027688","QB","CLE",2010,219,0.00998473002749136,0.00922674290927341,0.0259706266216917,0.0352368808279727,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC603149.png"
"853",24,"Byron Leftwich","00-0022177","QB","PIT",2010,7,0.00768291094496089,0.00829381641385367,0.0302190430708477,0.0385205598185865,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEF677964.png"
"854",25,"Caleb Hanie","00-0025970","QB","CHI",2010,24,0.00834461216817128,0.00717202975686082,0.0313636429806052,0.0386235907049063,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN149018.png"
"855",26,"Brett Favre","00-0005106","QB","MIN",2010,348,0.00594556074510997,0.00594204749619789,0.0219734844311726,0.027941989919535,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAV540222.png"
"856",27,"Mark Brunell","00-0002110","QB","NYJ",2010,13,0.00287578500734441,0.00551204070758466,0.0341158857374961,0.0396409380705144,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU575022.png"
"857",28,"Levi Brown","00-0027804","QB","BUF",2010,3,0.000398927782376897,0.00488881579341971,0.0329376502357608,0.037853604368511,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO548565.png"
"858",29,"Seneca Wallace","00-0022055","QB","CLE",2010,101,0.00386691551506768,0.00431300500922927,0.0287834460758433,0.0331213517743423,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL501121.png"
"859",30,"Richard Bartel","00-0025749","QB","ARI",2010,25,0.00334588989887626,0.0040834100927063,0.0315222464592652,0.0356018940405778,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR721770.png"
"860",31,"Drew Stanton","00-0025430","QB","DET",2010,112,0.00349700978163854,0.0035799803930678,0.0249033758115614,0.0285031506700585,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA482517.png"
"861",32,"Chad Pennington","00-0019559","QB","MIA",2010,2,0.00103433230841848,0.00339273810074747,0.0321439178609663,0.0355363386385443,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEN375096.png"
"862",33,"Chase Daniel","00-0026544","QB","NO",2010,3,0.00329630006423389,0.00303082482585587,0.0309809720012061,0.0339988017367069,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN230354.png"
"863",34,"Josh Johnson","00-0026300","QB","TB",2010,15,0.00169432703032691,0.00301908200881484,0.0334797413559744,0.0365229870088895,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000001.png"
"864",35,"Kellen Clemens","00-0024264","QB","NYJ",2010,2,-0.000741353361064817,0.00209361280678294,0.0346991945849269,0.0367949952155655,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE075538.png"
"865",36,"Billy Volek","00-0019041","QB","SD",2010,1,0.00176603093019884,0.00175397584902076,0.0307052842802677,0.0324691434262131,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VOL083057.png"
"866",37,"Luke McCown","00-0022864","QB","JAX",2010,17,0.0012629720464907,0.00120606880837905,0.0315943000969631,0.0327976450939842,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600925.png"
"867",38,"Kyle Boller","00-0022164","QB","OAK",2010,3,-0.000817107367003374,0.00118391403788909,0.0328923804421073,0.0340792440377882,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL517890.png"
"868",39,"Joe Flacco","00-0026158","QB","BAL",2010,547,-0.000554827861727925,0.000273639576858249,0.0198874605027244,0.0201596485961502,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLA009602.png"
"869",40,"Brian Hoyer","00-0026625","QB","NE",2010,15,0.000503791087260582,-5.0903231153443e-05,0.03228510163186,0.0322341371381631,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY440791.png"
"870",41,"Dennis Dixon","00-0026296","QB","PIT",2010,32,-0.00248618870849181,-0.000455245503454877,0.0325334094036495,0.0320776126589658,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX123425.png"
"871",42,"Tyler Palko","00-0024812","QB","KC",2010,5,-0.00164831536510708,-0.00166515318446314,0.0335758008184742,0.0319108235738857,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL194666.png"
"872",43,"Jordan Palmer","00-0025592","QB","CIN",2010,3,-0.000543668385828459,-0.00187558781812734,0.0345052282609887,0.0326360899361127,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL445384.png"
"873",44,"Kyle Orton","00-0023541","QB","DEN",2010,485,-0.00386321535111106,-0.0027201580453951,0.0206927906257634,0.0179614418030895,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORT716150.png"
"874",45,"Chris Redman","00-0019709","QB","ATL",2010,6,-0.00485380489682518,-0.00334880301688054,0.0341457159775594,0.0307764104771871,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED501201.png"
"875",46,"Tim Tebow","00-0027876","QB","DEN",2010,79,-0.00415385486188721,-0.00376373728081567,0.0282618675980278,0.0244716743033954,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEB603856.png"
"876",47,"Charlie Batch","00-0000865","QB","PIT",2010,48,-0.00564437871162918,-0.00400113013305504,0.0299815521044893,0.025945108851808,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT039161.png"
"877",48,"Tarvaris Jackson","00-0024279","QB","MIN",2010,56,-0.00370757794645383,-0.00416572612814297,0.029946263581696,0.025743396231249,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC566507.png"
"878",49,"Kerry Collins","00-0003292","QB","TEN",2010,261,-0.00534850324690434,-0.0046716828615615,0.0245361386586819,0.019844976855196,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL620367.png"
"879",50,"Tony Pike","00-0027801","QB","CAR",2010,12,-0.00508035732342287,-0.0046734772278879,0.0322916985954202,0.0275658232635761,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIK566472.png"
"880",51,"Ryan Fitzpatrick","00-0023682","QB","BUF",2010,422,-0.00515602368713631,-0.0049950018956395,0.0205460223784098,0.0155198042096009,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png"
"881",52,"Kevin Kolb","00-0025423","QB","PHI",2010,181,-0.00661594271243655,-0.00616157297287118,0.0250273094672526,0.0188391900468713,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOL105037.png"
"882",53,"Joe Webb","00-0027796","QB","MIN",2010,88,-0.00727322317667949,-0.00697816990672023,0.0276663430753562,0.0206444204605863,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB212765.png"
"883",54,"Jason Campbell","00-0023460","QB","OAK",2010,318,-0.00625932000041473,-0.0071196307339088,0.0236484668966995,0.0164914375584842,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM375235.png"
"884",55,"Todd Bouman","00-0001545","QB","JAX",2010,33,-0.0093881730750255,-0.00759681443050067,0.0305258764409944,0.0228891053231845,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOU357325.png"
"885",56,"Rex Grossman","00-0022121","QB","WAS",2010,127,-0.010076113119012,-0.00879619223881211,0.0255151149657623,0.0166905723230139,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO597298.png"
"886",57,"David Carr","00-0020608","QB","SF",2010,12,-0.00810373209685241,-0.00892386120571303,0.0321059803763777,0.0230754496662387,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR358385.png"
"887",58,"Donovan McNabb","00-0011022","QB","WAS",2010,461,-0.0102300066432451,-0.00942863601528943,0.0206105961644281,0.0111383189845491,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN017517.png"
"888",59,"Tyler Thigpen","00-0025604","QB","MIA",2010,59,-0.0124031195921693,-0.010521335492718,0.030078263199192,0.0195351323107904,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI677677.png"
"889",60,"Max Hall","00-0027347","QB","ARI",2010,76,-0.0109486938399759,-0.0109298798139004,0.0292592540797477,0.0182534677859107,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL445025.png"
"890",61,"Bruce Gradkowski","00-0024408","QB","OAK",2010,151,-0.0120381615792864,-0.0109372302578993,0.0249517255420321,0.0139599614484699,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA068015.png"
"891",62,"Matt Moore","00-0025708","QB","CAR",2010,138,-0.0110543524870828,-0.0114772914489413,0.0254497596489561,0.0138985719424559,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png"
"892",63,"Mark Sanchez","00-0026898","QB","NYJ",2010,581,-0.0124409195952372,-0.0126687095985799,0.0197941646716137,0.00707038265431471,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN091667.png"
"893",64,"Alex Smith","00-0023436","QB","SF",2010,326,-0.0142726166092979,-0.0140688937667684,0.0241001525220546,0.00994021656528334,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png"
"894",65,"Derek Anderson","00-0023645","QB","ARI",2010,314,-0.0139591260742016,-0.0142104360549625,0.0229150658234484,0.00861165413519599,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND180512.png"
"895",66,"Brian Brohm","00-0026196","QB","BUF",2010,23,-0.0177930481683435,-0.0154858697178509,0.0325163307324985,0.0168776068953294,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO095850.png"
"896",67,"Stephen McGee","00-0027071","QB","DAL",2010,41,-0.018763417411479,-0.0166334099220683,0.0321593670784058,0.0154178293309942,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG199650.png"
"897",68,"Sam Bradford","00-0027854","QB","STL",2010,573,-0.0185853618064477,-0.0180734182995432,0.0200510941564263,0.00189985665524513,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA101548.png"
"898",69,"Matthew Stafford","00-0026498","QB","DET",2010,95,-0.0209112815555396,-0.0195404923482315,0.0304538891698557,0.010700212041522,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134157.png"
"899",70,"Troy Smith","00-0025561","QB","SF",2010,139,-0.0200486779973328,-0.0201288182201271,0.0269387444524292,0.00665231492246778,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI764846.png"
"900",71,"Brian St. Pierre","00-0022101","QB","CAR",2010,28,-0.0199164553564029,-0.0206585751249285,0.0312164166299924,0.0101475661683079,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STP296636.png"
"901",72,"Todd Collins","00-0003315","QB","CHI",2010,29,-0.0221724021852302,-0.0209651572959827,0.0323733947830381,0.0112438184656939,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL694708.png"
"902",73,"Jake Delhomme","00-0004161","QB","CLE",2010,140,-0.021510548427375,-0.0221908031306678,0.0249697551106832,0.00266374797876666,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png"
"903",74,"Brodie Croyle","00-0024300","QB","KC",2010,19,-0.0246185905601842,-0.0242466304114237,0.0299870753548698,0.00539048315384118,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO809080.png"
"904",75,"Trent Edwards","00-0025479","QB","JAX",2010,95,-0.0242357983817892,-0.02512145706904,0.0274741425140973,0.00221483746626885,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW720778.png"
"905",76,"Rusty Smith","00-0027775","QB","TEN",2010,40,-0.0274091565950502,-0.0255767120760315,0.0321612637111535,0.00634652394979117,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI697160.png"
"906",77,"Charlie Whitehurst","00-0024296","QB","SEA",2010,94,-0.0291110978766154,-0.0284354939547281,0.0264059930490818,-0.00228240904115534,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI646241.png"
"907",78,"John Skelton","00-0027754","QB","ARI",2010,123,-0.0368824026106214,-0.0376080442055025,0.027468643978397,-0.0105577489988781,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SKE601491.png"
"908",79,"Jimmy Clausen","00-0027659","QB","CAR",2010,279,-0.0432955526300408,-0.0441129636778508,0.0255216640635325,-0.0190442932956558,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA709185.png"
"909",1,"Aaron Rodgers","00-0023459","QB","GB",2011,531,0.0870889949835202,0.0854595403684148,0.0234869218033666,0.108597075007502,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png"
"910",2,"Drew Brees","00-0020531","QB","NO",2011,754,0.0725192558944799,0.0713783952299721,0.0240360833381001,0.0950013088954071,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE229498.png"
"911",3,"Tom Brady","00-0019596","QB","NE",2011,711,0.0627206618996981,0.0631797832019912,0.0261814633691062,0.0888717897940964,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"912",4,"Philip Rivers","00-0022942","QB","SD",2011,561,0.0498181128791915,0.0486351251025245,0.0236469039226019,0.0721682551531383,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIV651634.png"
"913",5,"Matt Schaub","00-0022787","QB","HOU",2011,282,0.0476781646384868,0.0459170302778141,0.0269566201286103,0.072882013452757,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png"
"914",6,"Tony Romo","00-0021678","QB","DAL",2011,511,0.043941296629894,0.0434398186900864,0.0227681587136507,0.0662046883248893,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROM787981.png"
